Sea_Name,Date,Sea_Level_MM
Nino,2013-09-02 00:00:00,47.17
North Atlantic,2013-09-02 00:00:00,79.51
North Pacific,2013-09-02 00:00:00,84.51
North Sea,2013-09-02 00:00:00,100.09
Pacific Ocean,2013-09-02 00:00:00,39.26
Persian Gulf,2013-09-02 00:00:00,113.63
Sea Okhotsk,2013-09-02 00:00:00,41.42
South China,2013-09-02 00:00:00,54.89
Southern Ocean,2013-09-02 00:00:00,21.16
Tropics,2013-09-02 00:00:00,40.15
World,2013-09-02 00:00:00,41.04
Yellow Sea,2013-09-02 00:00:00,81.76
Andaman Sea,2013-09-03 00:00:00,69.35
Andaman Sea,2013-09-15 00:00:00,68.25
Baltic Sea,2013-09-15 00:00:00,13.75
Bay Bengal,2013-09-15 00:00:00,29.87
Mediterranean,2013-09-15 00:00:00,69.03
North Sea,2013-09-15 00:00:00,45.09
Sea Japan,2013-09-15 00:00:00,56.2
Sea Okhotsk,2013-09-15 00:00:00,30.32
Yellow Sea,2013-09-15 00:00:00,100.46
Adriatic Sea,2013-09-16 00:00:00,33.73
Arabian Sea,2013-09-16 00:00:00,-12.72
Atlantic Ocean,2013-09-16 00:00:00,37.82
Bering Sea,2013-09-16 00:00:00,39.02
Caribbean Sea,2013-09-16 00:00:00,61.14
Gulf Mexico,2013-09-16 00:00:00,69.96
Indian Ocean,2013-09-16 00:00:00,30.62
Indonesian,2013-09-16 00:00:00,38.98
Nino,2013-09-16 00:00:00,48.37
North Atlantic,2013-09-16 00:00:00,77.51
North Pacific,2013-09-16 00:00:00,84.31
Pacific Ocean,2013-09-16 00:00:00,40.96
Persian Gulf,2013-09-16 00:00:00,111.93
South China,2013-09-16 00:00:00,50.99
Southern Ocean,2013-09-16 00:00:00,21.76
Tropics,2013-09-16 00:00:00,36.45
World,2013-09-16 00:00:00,38.64
Baltic Sea,2013-09-22 00:00:00,63.75
Andaman Sea,2013-09-23 00:00:00,126.65
Arabian Sea,2013-09-23 00:00:00,-29.22
Atlantic Ocean,2013-09-23 00:00:00,40.32
Bay Bengal,2013-09-23 00:00:00,24.17
Bering Sea,2013-09-23 00:00:00,10.72
Caribbean Sea,2013-09-23 00:00:00,55.34
Gulf Mexico,2013-09-23 00:00:00,83.46
Indian Ocean,2013-09-23 00:00:00,16.82
Indonesian,2013-09-23 00:00:00,55.68
Mediterranean,2013-09-23 00:00:00,91.33
Nino,2013-09-23 00:00:00,51.77
North Atlantic,2013-09-23 00:00:00,76.81
North Pacific,2013-09-23 00:00:00,100.11
North Sea,2013-09-23 00:00:00,60.59
Pacific Ocean,2013-09-23 00:00:00,48.86
Persian Gulf,2013-09-23 00:00:00,2.63
Sea Japan,2013-09-23 00:00:00,91.6
Sea Okhotsk,2013-09-23 00:00:00,-4.58
South China,2013-09-23 00:00:00,75.49
Southern Ocean,2013-09-23 00:00:00,16.56
Tropics,2013-09-23 00:00:00,41.25
World,2013-09-23 00:00:00,41.34
Adriatic Sea,2013-09-24 00:00:00,48.43
Yellow Sea,2013-09-24 00:00:00,142.76
Baltic Sea,2013-10-02 00:00:00,34.05
North Sea,2013-10-02 00:00:00,15.79
Persian Gulf,2013-10-02 00:00:00,50.43
Andaman Sea,2013-10-03 00:00:00,101.05
Arabian Sea,2013-10-03 00:00:00,-25.22
Atlantic Ocean,2013-10-03 00:00:00,38.92
Bay Bengal,2013-10-03 00:00:00,24.47
Bering Sea,2013-10-03 00:00:00,46.52
Caribbean Sea,2013-10-03 00:00:00,48.54
Gulf Mexico,2013-10-03 00:00:00,94.86
Indian Ocean,2013-10-03 00:00:00,13.32
Indonesian,2013-10-03 00:00:00,84.08
Mediterranean,2013-10-03 00:00:00,139.43
Nino,2013-10-03 00:00:00,57.37
North Atlantic,2013-10-03 00:00:00,78.61
North Pacific,2013-10-03 00:00:00,117.81
Pacific Ocean,2013-10-03 00:00:00,50.96
Sea Japan,2013-10-03 00:00:00,106.6
Sea Okhotsk,2013-10-03 00:00:00,58.12
South China,2013-10-03 00:00:00,104.59
Southern Ocean,2013-10-03 00:00:00,10.86
Tropics,2013-10-03 00:00:00,43.65
World,2013-10-03 00:00:00,43.34
Yellow Sea,2013-10-03 00:00:00,141.76
Adriatic Sea,2013-10-04 00:00:00,95.93
Baltic Sea,2013-10-12 00:00:00,-13.75
North Sea,2013-10-12 00:00:00,101.49
Persian Gulf,2013-10-12 00:00:00,55.03
Sea Okhotsk,2013-10-12 00:00:00,35.22
Andaman Sea,2013-10-13 00:00:00,105.35
Arabian Sea,2013-10-13 00:00:00,-4.02
Atlantic Ocean,2013-10-13 00:00:00,52.72
Bay Bengal,2013-10-13 00:00:00,53.17
Bering Sea,2013-10-13 00:00:00,16.22
Caribbean Sea,2013-10-13 00:00:00,59.64
Gulf Mexico,2013-10-13 00:00:00,102.76
Indian Ocean,2013-10-13 00:00:00,30.22
Indonesian,2013-10-13 00:00:00,85.68
Mediterranean,2013-10-13 00:00:00,119.63
Nino,2013-10-13 00:00:00,62.57
North Atlantic,2013-10-13 00:00:00,86.61
North Pacific,2013-10-13 00:00:00,107.11
Pacific Ocean,2013-10-13 00:00:00,39.76
Sea Japan,2013-10-13 00:00:00,108.5
South China,2013-10-13 00:00:00,116.39
Southern Ocean,2013-10-13 00:00:00,16.86
Tropics,2013-10-13 00:00:00,44.15
World,2013-10-13 00:00:00,44.34
Yellow Sea,2013-10-13 00:00:00,145.76
Adriatic Sea,2013-10-14 00:00:00,98.33
Baltic Sea,2013-10-22 00:00:00,-123.65
Mediterranean,2013-10-22 00:00:00,113.93
North Sea,2013-10-22 00:00:00,44.69
Persian Gulf,2013-10-22 00:00:00,27.33
Sea Okhotsk,2013-10-22 00:00:00,42.12
Adriatic Sea,2013-10-23 00:00:00,84.73
Andaman Sea,2013-10-23 00:00:00,59.25
Arabian Sea,2013-10-23 00:00:00,10.28
Atlantic Ocean,2013-10-23 00:00:00,59.32
Bay Bengal,2013-10-23 00:00:00,53.27
Bering Sea,2013-10-23 00:00:00,-1.98
Caribbean Sea,2013-10-23 00:00:00,59.64
Gulf Mexico,2013-10-23 00:00:00,111.86
Indian Ocean,2013-10-23 00:00:00,47.32
Indonesian,2013-10-23 00:00:00,82.38
Nino,2013-10-23 00:00:00,67.67
North Atlantic,2013-10-23 00:00:00,76.91
North Pacific,2013-10-23 00:00:00,92.21
Pacific Ocean,2013-10-23 00:00:00,36.06
Sea Japan,2013-10-23 00:00:00,140.6
South China,2013-10-23 00:00:00,163.99
Southern Ocean,2013-10-23 00:00:00,32.76
Tropics,2013-10-23 00:00:00,45.85
World,2013-10-23 00:00:00,47.54
Yellow Sea,2013-10-23 00:00:00,159.46
Andaman Sea,2013-11-01 00:00:00,84.95
Baltic Sea,2013-11-01 00:00:00,-4.95
Mediterranean,2013-11-01 00:00:00,106.13
Persian Gulf,2013-11-01 00:00:00,112.43
Sea Okhotsk,2013-11-01 00:00:00,40.02
South China,2013-11-01 00:00:00,132.19
Arabian Sea,2013-11-02 00:00:00,28.08
Atlantic Ocean,2013-11-02 00:00:00,68.72
Bay Bengal,2013-11-02 00:00:00,65.87
Bering Sea,2013-11-02 00:00:00,19.22
Caribbean Sea,2013-11-02 00:00:00,68.64
Gulf Mexico,2013-11-02 00:00:00,124.56
Indian Ocean,2013-11-02 00:00:00,50.42
Indonesian,2013-11-02 00:00:00,87.28
Nino,2013-11-02 00:00:00,76.67
North Atlantic,2013-11-02 00:00:00,96.51
North Pacific,2013-11-02 00:00:00,81.41
North Sea,2013-11-02 00:00:00,105.69
Pacific Ocean,2013-11-02 00:00:00,31.66
Sea Japan,2013-11-02 00:00:00,151.5
Southern Ocean,2013-11-02 00:00:00,26.86
Tropics,2013-11-02 00:00:00,50.45
World,2013-11-02 00:00:00,48.84
Yellow Sea,2013-11-02 00:00:00,103.96
Adriatic Sea,2013-11-03 00:00:00,91.83
Andaman Sea,2013-11-11 00:00:00,87.45
Baltic Sea,2013-11-11 00:00:00,239.85
Bay Bengal,2013-11-11 00:00:00,52.97
Gulf Mexico,2013-11-11 00:00:00,87.66
Mediterranean,2013-11-11 00:00:00,105.43
North Sea,2013-11-11 00:00:00,134.19
Persian Gulf,2013-11-11 00:00:00,130.93
Sea Japan,2013-11-11 00:00:00,83.6
Sea Okhotsk,2013-11-11 00:00:00,10.62
South China,2013-11-11 00:00:00,111.09
Arabian Sea,2013-11-12 00:00:00,28.88
Atlantic Ocean,2013-11-12 00:00:00,52.12
Bering Sea,2013-11-12 00:00:00,40.92
Caribbean Sea,2013-11-12 00:00:00,66.64
Indian Ocean,2013-11-12 00:00:00,56.32
Indonesian,2013-11-12 00:00:00,74.78
Nino,2013-11-12 00:00:00,62.87
North Atlantic,2013-11-12 00:00:00,73.41
North Pacific,2013-11-12 00:00:00,70.51
Pacific Ocean,2013-11-12 00:00:00,34.56
Southern Ocean,2013-11-12 00:00:00,35.46
Tropics,2013-11-12 00:00:00,44.95
World,2013-11-12 00:00:00,46.44
Yellow Sea,2013-11-12 00:00:00,16.96
Adriatic Sea,2013-11-13 00:00:00,104.73
Andaman Sea,2013-11-21 00:00:00,78.15
Baltic Sea,2013-11-21 00:00:00,326.85
Bay Bengal,2013-11-21 00:00:00,52.67
Gulf Mexico,2013-11-21 00:00:00,95.66
Indian Ocean,2013-11-21 00:00:00,55.92
Mediterranean,2013-11-21 00:00:00,101.43
North Sea,2013-11-21 00:00:00,79.39
Pacific Ocean,2013-11-21 00:00:00,29.86
Persian Gulf,2013-11-21 00:00:00,192.13
Sea Japan,2013-11-21 00:00:00,20.7
Sea Okhotsk,2013-11-21 00:00:00,44.82
South China,2013-11-21 00:00:00,103.19
Adriatic Sea,2013-11-22 00:00:00,130.83
Arabian Sea,2013-11-22 00:00:00,31.78
Atlantic Ocean,2013-11-22 00:00:00,58.62
Bering Sea,2013-11-22 00:00:00,14.12
Caribbean Sea,2013-11-22 00:00:00,53.54
Indonesian,2013-11-22 00:00:00,80.68
Nino,2013-11-22 00:00:00,58.67
North Atlantic,2013-11-22 00:00:00,67.61
North Pacific,2013-11-22 00:00:00,52.11
Southern Ocean,2013-11-22 00:00:00,43.56
Tropics,2013-11-22 00:00:00,42.25
World,2013-11-22 00:00:00,44.84
Yellow Sea,2013-11-22 00:00:00,-31.94
Baltic Sea,2013-11-30 00:00:00,218.85
Andaman Sea,2013-12-01 00:00:00,34.75
Arabian Sea,2013-12-01 00:00:00,29.98
Bay Bengal,2013-12-01 00:00:00,30.57
Bering Sea,2013-12-01 00:00:00,43.32
Gulf Mexico,2013-12-01 00:00:00,70.76
Indian Ocean,2013-12-01 00:00:00,58.72
Indonesian,2013-12-01 00:00:00,92.58
Mediterranean,2013-12-01 00:00:00,42.93
Nino,2013-12-01 00:00:00,50.87
North Pacific,2013-12-01 00:00:00,47.51
North Sea,2013-12-01 00:00:00,160.79
Pacific Ocean,2013-12-01 00:00:00,28.76
Persian Gulf,2013-12-01 00:00:00,129.53
Sea Japan,2013-12-01 00:00:00,-39.5
Sea Okhotsk,2013-12-01 00:00:00,32.72
South China,2013-12-01 00:00:00,112.29
Southern Ocean,2013-12-01 00:00:00,48.36
Tropics,2013-12-01 00:00:00,38.55
World,2013-12-01 00:00:00,42.94
Adriatic Sea,2013-12-02 00:00:00,15.13
Atlantic Ocean,2013-12-02 00:00:00,55.62
Caribbean Sea,2013-12-02 00:00:00,53.44
North Atlantic,2013-12-02 00:00:00,58.31
Yellow Sea,2013-12-02 00:00:00,-114.64
Baltic Sea,2013-12-10 00:00:00,368.75
Andaman Sea,2013-12-11 00:00:00,17.85
Arabian Sea,2013-12-11 00:00:00,15.58
Atlantic Ocean,2013-12-11 00:00:00,62.42
Bay Bengal,2013-12-11 00:00:00,17.57
Bering Sea,2013-12-11 00:00:00,32.02
Gulf Mexico,2013-12-11 00:00:00,75.76
Indian Ocean,2013-12-11 00:00:00,52.02
Mediterranean,2013-12-11 00:00:00,13.33
Nino,2013-12-11 00:00:00,45.27
North Atlantic,2013-12-11 00:00:00,58.81
North Pacific,2013-12-11 00:00:00,40.21
North Sea,2013-12-11 00:00:00,246.39
Pacific Ocean,2013-12-11 00:00:00,21.76
Persian Gulf,2013-12-11 00:00:00,13.63
Sea Japan,2013-12-11 00:00:00,-19.8
Sea Okhotsk,2013-12-11 00:00:00,29.92
South China,2013-12-11 00:00:00,72.69
Southern Ocean,2013-12-11 00:00:00,47.06
Tropics,2013-12-11 00:00:00,34.25
World,2013-12-11 00:00:00,39.44
Adriatic Sea,2013-12-12 00:00:00,19.83
Caribbean Sea,2013-12-12 00:00:00,57.54
Indonesian,2013-12-12 00:00:00,112.78
Yellow Sea,2013-12-12 00:00:00,-58.74
Baltic Sea,2013-12-20 00:00:00,302.55
Andaman Sea,2013-12-21 00:00:00,90.35
Arabian Sea,2013-12-21 00:00:00,26.58
Atlantic Ocean,2013-12-21 00:00:00,50.22
Bay Bengal,2013-12-21 00:00:00,33.67
Bering Sea,2013-12-21 00:00:00,31.42
Gulf Mexico,2013-12-21 00:00:00,32.76
Indian Ocean,2013-12-21 00:00:00,56.02
Indonesian,2013-12-21 00:00:00,128.58
Mediterranean,2013-12-21 00:00:00,-7.37
Nino,2013-12-21 00:00:00,47.37
North Atlantic,2013-12-21 00:00:00,48.01
North Pacific,2013-12-21 00:00:00,34.71
North Sea,2013-12-21 00:00:00,102.29
Pacific Ocean,2013-12-21 00:00:00,24.76
Persian Gulf,2013-12-21 00:00:00,33.93
Sea Japan,2013-12-21 00:00:00,24.2
Sea Okhotsk,2013-12-21 00:00:00,73.32
South China,2013-12-21 00:00:00,138.19
Southern Ocean,2013-12-21 00:00:00,45.56
Tropics,2013-12-21 00:00:00,38.75
World,2013-12-21 00:00:00,40.24
Caribbean Sea,2013-12-22 00:00:00,46.54
Yellow Sea,2013-12-22 00:00:00,-21.04
Adriatic Sea,2013-12-23 00:00:00,29.83
Baltic Sea,2013-12-30 00:00:00,269.85
Persian Gulf,2013-12-30 00:00:00,117.53
Andaman Sea,2013-12-31 00:00:00,68.35
Arabian Sea,2013-12-31 00:00:00,14.08
Atlantic Ocean,2013-12-31 00:00:00,43.82
Bay Bengal,2013-12-31 00:00:00,39.57
Bering Sea,2013-12-31 00:00:00,25.52
Gulf Mexico,2013-12-31 00:00:00,28.76
Indian Ocean,2013-12-31 00:00:00,41.72
Indonesian,2013-12-31 00:00:00,139.78
Mediterranean,2013-12-31 00:00:00,10.33
Nino,2013-12-31 00:00:00,43.37
North Atlantic,2013-12-31 00:00:00,29.01
North Pacific,2013-12-31 00:00:00,33.21
North Sea,2013-12-31 00:00:00,6.29
Pacific Ocean,2013-12-31 00:00:00,35.86
Sea Japan,2013-12-31 00:00:00,-20.6
Sea Okhotsk,2013-12-31 00:00:00,19.12
South China,2013-12-31 00:00:00,98.19
Southern Ocean,2013-12-31 00:00:00,45.66
Tropics,2013-12-31 00:00:00,41.35
World,2013-12-31 00:00:00,40.54
Adriatic Sea,2014-01-01 00:00:00,91.43
Caribbean Sea,2014-01-01 00:00:00,29.44
Yellow Sea,2014-01-01 00:00:00,-50.44
Baltic Sea,2014-01-09 00:00:00,241.45
Andaman Sea,2014-01-10 00:00:00,10.65
Arabian Sea,2014-01-10 00:00:00,29.38
Atlantic Ocean,2014-01-10 00:00:00,41.62
Bay Bengal,2014-01-10 00:00:00,53.87
Bering Sea,2014-01-10 00:00:00,-10.48
Gulf Mexico,2014-01-10 00:00:00,-12.74
Indian Ocean,2014-01-10 00:00:00,53.52
Indonesian,2014-01-10 00:00:00,146.38
Mediterranean,2014-01-10 00:00:00,36.23
Nino,2014-01-10 00:00:00,35.67
North Atlantic,2014-01-10 00:00:00,25.71
North Pacific,2014-01-10 00:00:00,19.31
North Sea,2014-01-10 00:00:00,54.59
Pacific Ocean,2014-01-10 00:00:00,30.96
Persian Gulf,2014-01-10 00:00:00,61.53
Sea Japan,2014-01-10 00:00:00,-23.0
Sea Okhotsk,2014-01-10 00:00:00,22.92
South China,2014-01-10 00:00:00,64.19
Southern Ocean,2014-01-10 00:00:00,52.36
Tropics,2014-01-10 00:00:00,37.65
World,2014-01-10 00:00:00,39.24
Adriatic Sea,2014-01-11 00:00:00,95.83
Caribbean Sea,2014-01-11 00:00:00,26.34
Yellow Sea,2014-01-11 00:00:00,-28.24
Baltic Sea,2014-01-19 00:00:00,152.35
North Sea,2014-01-19 00:00:00,-179.61
Sea Okhotsk,2014-01-19 00:00:00,37.72
Andaman Sea,2014-01-20 00:00:00,-44.45
Arabian Sea,2014-01-20 00:00:00,35.18
Atlantic Ocean,2014-01-20 00:00:00,33.82
Bay Bengal,2014-01-20 00:00:00,51.37
Bering Sea,2014-01-20 00:00:00,-15.68
Caribbean Sea,2014-01-20 00:00:00,18.34
Gulf Mexico,2014-01-20 00:00:00,-11.24
Indian Ocean,2014-01-20 00:00:00,53.42
Indonesian,2014-01-20 00:00:00,147.48
Mediterranean,2014-01-20 00:00:00,8.23
Nino,2014-01-20 00:00:00,35.27
North Atlantic,2014-01-20 00:00:00,14.61
North Pacific,2014-01-20 00:00:00,2.61
Pacific Ocean,2014-01-20 00:00:00,33.46
Persian Gulf,2014-01-20 00:00:00,20.03
Sea Japan,2014-01-20 00:00:00,4.4
South China,2014-01-20 00:00:00,104.29
Southern Ocean,2014-01-20 00:00:00,54.76
Tropics,2014-01-20 00:00:00,39.35
World,2014-01-20 00:00:00,38.34
Adriatic Sea,2014-01-21 00:00:00,92.23
Yellow Sea,2014-01-21 00:00:00,-52.54
Baltic Sea,2014-01-29 00:00:00,-251.25
North Sea,2014-01-29 00:00:00,-318.31
Persian Gulf,2014-01-29 00:00:00,-3.87
Sea Japan,2014-01-29 00:00:00,-18.4
Sea Okhotsk,2014-01-29 00:00:00,10.42
Andaman Sea,2014-01-30 00:00:00,-94.65
Arabian Sea,2014-01-30 00:00:00,40.28
Atlantic Ocean,2014-01-30 00:00:00,32.12
Bay Bengal,2014-01-30 00:00:00,35.57
Bering Sea,2014-01-30 00:00:00,31.72
Caribbean Sea,2014-01-30 00:00:00,17.44
Gulf Mexico,2014-01-30 00:00:00,-3.24
Indian Ocean,2014-01-30 00:00:00,51.52
Indonesian,2014-01-30 00:00:00,160.18
Mediterranean,2014-01-30 00:00:00,0.83
Nino,2014-01-30 00:00:00,32.87
North Atlantic,2014-01-30 00:00:00,2.21
North Pacific,2014-01-30 00:00:00,0.31
Pacific Ocean,2014-01-30 00:00:00,32.66
South China,2014-01-30 00:00:00,10.09
Southern Ocean,2014-01-30 00:00:00,58.36
Tropics,2014-01-30 00:00:00,35.75
World,2014-01-30 00:00:00,35.44
Yellow Sea,2014-01-30 00:00:00,-61.74
Adriatic Sea,2014-01-31 00:00:00,74.13
Baltic Sea,2014-02-08 00:00:00,-392.05
North Sea,2014-02-08 00:00:00,-153.51
Persian Gulf,2014-02-08 00:00:00,88.33
Sea Okhotsk,2014-02-08 00:00:00,1.02
Andaman Sea,2014-02-09 00:00:00,-81.35
Arabian Sea,2014-02-09 00:00:00,41.08
Atlantic Ocean,2014-02-09 00:00:00,31.82
Bay Bengal,2014-02-09 00:00:00,38.17
Bering Sea,2014-02-09 00:00:00,11.92
Caribbean Sea,2014-02-09 00:00:00,14.24
Gulf Mexico,2014-02-09 00:00:00,-7.34
Indian Ocean,2014-02-09 00:00:00,60.82
Indonesian,2014-02-09 00:00:00,151.38
Mediterranean,2014-02-09 00:00:00,11.43
Nino,2014-02-09 00:00:00,36.67
North Atlantic,2014-02-09 00:00:00,-14.89
North Pacific,2014-02-09 00:00:00,6.11
Pacific Ocean,2014-02-09 00:00:00,31.76
Sea Japan,2014-02-09 00:00:00,-23.3
South China,2014-02-09 00:00:00,30.19
Southern Ocean,2014-02-09 00:00:00,66.56
Tropics,2014-02-09 00:00:00,34.35
World,2014-02-09 00:00:00,36.84
Adriatic Sea,2014-02-10 00:00:00,68.23
Yellow Sea,2014-02-10 00:00:00,6.36
Andaman Sea,2014-02-18 00:00:00,-95.75
Baltic Sea,2014-02-18 00:00:00,-208.15
Bay Bengal,2014-02-18 00:00:00,11.47
Mediterranean,2014-02-18 00:00:00,-5.57
North Sea,2014-02-18 00:00:00,-99.41
Persian Gulf,2014-02-18 00:00:00,-0.77
Sea Japan,2014-02-18 00:00:00,13.8
Sea Okhotsk,2014-02-18 00:00:00,-6.78
Arabian Sea,2014-02-19 00:00:00,36.28
Atlantic Ocean,2014-02-19 00:00:00,30.22
Bering Sea,2014-02-19 00:00:00,-10.58
Caribbean Sea,2014-02-19 00:00:00,20.64
Gulf Mexico,2014-02-19 00:00:00,-26.54
Indian Ocean,2014-02-19 00:00:00,61.02
Indonesian,2014-02-19 00:00:00,132.98
Nino,2014-02-19 00:00:00,37.77
North Atlantic,2014-02-19 00:00:00,-18.19
North Pacific,2014-02-19 00:00:00,9.71
Pacific Ocean,2014-02-19 00:00:00,35.96
South China,2014-02-19 00:00:00,64.19
Southern Ocean,2014-02-19 00:00:00,71.86
Tropics,2014-02-19 00:00:00,34.95
World,2014-02-19 00:00:00,38.74
Yellow Sea,2014-02-19 00:00:00,40.96
Adriatic Sea,2014-02-20 00:00:00,45.33
Andaman Sea,2014-02-28 00:00:00,-124.55
Baltic Sea,2014-02-28 00:00:00,-51.75
Bay Bengal,2014-02-28 00:00:00,6.17
Mediterranean,2014-02-28 00:00:00,-84.77
North Sea,2014-02-28 00:00:00,-51.91
Persian Gulf,2014-02-28 00:00:00,-14.87
Sea Japan,2014-02-28 00:00:00,3.7
Sea Okhotsk,2014-02-28 00:00:00,-11.88
South China,2014-02-28 00:00:00,8.99
Arabian Sea,2014-03-01 00:00:00,44.48
Atlantic Ocean,2014-03-01 00:00:00,27.92
Bering Sea,2014-03-01 00:00:00,7.12
Caribbean Sea,2014-03-01 00:00:00,8.74
Gulf Mexico,2014-03-01 00:00:00,-29.54
Indian Ocean,2014-03-01 00:00:00,61.62
Indonesian,2014-03-01 00:00:00,107.98
Nino,2014-03-01 00:00:00,41.37
North Atlantic,2014-03-01 00:00:00,-13.89
North Pacific,2014-03-01 00:00:00,-6.59
Pacific Ocean,2014-03-01 00:00:00,38.26
Southern Ocean,2014-03-01 00:00:00,75.46
Tropics,2014-03-01 00:00:00,34.55
World,2014-03-01 00:00:00,38.04
Yellow Sea,2014-03-01 00:00:00,-10.94
Adriatic Sea,2014-03-02 00:00:00,-18.77
Andaman Sea,2014-03-10 00:00:00,-128.15
Baltic Sea,2014-03-10 00:00:00,-84.15
Bay Bengal,2014-03-10 00:00:00,12.77
Indian Ocean,2014-03-10 00:00:00,61.22
Mediterranean,2014-03-10 00:00:00,-65.07
North Sea,2014-03-10 00:00:00,48.69
Pacific Ocean,2014-03-10 00:00:00,41.56
Persian Gulf,2014-03-10 00:00:00,73.23
Sea Japan,2014-03-10 00:00:00,18.1
Sea Okhotsk,2014-03-10 00:00:00,34.62
South China,2014-03-10 00:00:00,40.69
Southern Ocean,2014-03-10 00:00:00,69.86
Adriatic Sea,2014-03-11 00:00:00,-4.87
Arabian Sea,2014-03-11 00:00:00,67.78
Atlantic Ocean,2014-03-11 00:00:00,18.62
Bering Sea,2014-03-11 00:00:00,16.72
Caribbean Sea,2014-03-11 00:00:00,-14.66
Gulf Mexico,2014-03-11 00:00:00,-35.64
Indonesian,2014-03-11 00:00:00,100.98
Nino,2014-03-11 00:00:00,48.67
North Atlantic,2014-03-11 00:00:00,-30.49
North Pacific,2014-03-11 00:00:00,9.31
Tropics,2014-03-11 00:00:00,36.65
World,2014-03-11 00:00:00,38.04
Yellow Sea,2014-03-11 00:00:00,-10.24
Andaman Sea,2014-03-20 00:00:00,-119.95
Arabian Sea,2014-03-20 00:00:00,79.28
Baltic Sea,2014-03-20 00:00:00,43.05
Bay Bengal,2014-03-20 00:00:00,18.67
Gulf Mexico,2014-03-20 00:00:00,-40.94
Indian Ocean,2014-03-20 00:00:00,63.02
Indonesian,2014-03-20 00:00:00,73.78
Mediterranean,2014-03-20 00:00:00,-103.77
Nino,2014-03-20 00:00:00,46.37
North Sea,2014-03-20 00:00:00,49.49
Pacific Ocean,2014-03-20 00:00:00,39.76
Persian Gulf,2014-03-20 00:00:00,5.53
Sea Japan,2014-03-20 00:00:00,30.9
Sea Okhotsk,2014-03-20 00:00:00,-10.98
South China,2014-03-20 00:00:00,36.49
Southern Ocean,2014-03-20 00:00:00,72.46
Tropics,2014-03-20 00:00:00,32.75
World,2014-03-20 00:00:00,36.54
Atlantic Ocean,2014-03-21 00:00:00,17.12
Bering Sea,2014-03-21 00:00:00,10.62
Caribbean Sea,2014-03-21 00:00:00,-0.26
North Atlantic,2014-03-21 00:00:00,-33.09
North Pacific,2014-03-21 00:00:00,13.51
Yellow Sea,2014-03-21 00:00:00,-40.04
Adriatic Sea,2014-03-23 00:00:00,-42.67
Baltic Sea,2014-03-29 00:00:00,139.45
Andaman Sea,2014-03-30 00:00:00,-90.45
Arabian Sea,2014-03-30 00:00:00,86.28
Atlantic Ocean,2014-03-30 00:00:00,23.42
Bay Bengal,2014-03-30 00:00:00,14.17
Gulf Mexico,2014-03-30 00:00:00,-23.64
Indian Ocean,2014-03-30 00:00:00,71.12
Indonesian,2014-03-30 00:00:00,55.08
Mediterranean,2014-03-30 00:00:00,-76.37
Nino,2014-03-30 00:00:00,49.67
North Pacific,2014-03-30 00:00:00,5.71
North Sea,2014-03-30 00:00:00,-84.51
Pacific Ocean,2014-03-30 00:00:00,32.76
Persian Gulf,2014-03-30 00:00:00,70.03
Sea Japan,2014-03-30 00:00:00,4.1
Sea Okhotsk,2014-03-30 00:00:00,-5.78
South China,2014-03-30 00:00:00,8.89
Southern Ocean,2014-03-30 00:00:00,74.46
Tropics,2014-03-30 00:00:00,32.45
World,2014-03-30 00:00:00,36.04
Adriatic Sea,2014-03-31 00:00:00,-3.47
Bering Sea,2014-03-31 00:00:00,-0.18
Caribbean Sea,2014-03-31 00:00:00,14.04
North Atlantic,2014-03-31 00:00:00,-38.89
Yellow Sea,2014-03-31 00:00:00,-44.84
Baltic Sea,2014-04-08 00:00:00,-86.65
Andaman Sea,2014-04-09 00:00:00,-100.35
Arabian Sea,2014-04-09 00:00:00,85.68
Atlantic Ocean,2014-04-09 00:00:00,19.32
Bay Bengal,2014-04-09 00:00:00,10.87
Bering Sea,2014-04-09 00:00:00,14.02
Gulf Mexico,2014-04-09 00:00:00,-15.34
Indian Ocean,2014-04-09 00:00:00,55.82
Indonesian,2014-04-09 00:00:00,84.68
Mediterranean,2014-04-09 00:00:00,-19.27
Nino,2014-04-09 00:00:00,55.27
North Atlantic,2014-04-09 00:00:00,-33.49
North Pacific,2014-04-09 00:00:00,12.31
North Sea,2014-04-09 00:00:00,10.49
Pacific Ocean,2014-04-09 00:00:00,38.56
Persian Gulf,2014-04-09 00:00:00,-19.57
Sea Japan,2014-04-09 00:00:00,12.5
Sea Okhotsk,2014-04-09 00:00:00,37.52
South China,2014-04-09 00:00:00,13.59
Southern Ocean,2014-04-09 00:00:00,62.86
Tropics,2014-04-09 00:00:00,37.85
World,2014-04-09 00:00:00,36.24
Yellow Sea,2014-04-09 00:00:00,-9.74
Adriatic Sea,2014-04-10 00:00:00,36.13
Caribbean Sea,2014-04-10 00:00:00,11.34
Baltic Sea,2014-04-18 00:00:00,80.85
Persian Gulf,2014-04-18 00:00:00,74.13
Andaman Sea,2014-04-19 00:00:00,-46.25
Arabian Sea,2014-04-19 00:00:00,80.38
Atlantic Ocean,2014-04-19 00:00:00,28.22
Bay Bengal,2014-04-19 00:00:00,19.97
Bering Sea,2014-04-19 00:00:00,15.32
Gulf Mexico,2014-04-19 00:00:00,-11.64
Indian Ocean,2014-04-19 00:00:00,47.22
Indonesian,2014-04-19 00:00:00,62.88
Mediterranean,2014-04-19 00:00:00,-38.67
