Country,ISO3,Date,Temp_Change
Nigeria,NGA,2017-01-01 00:00:00,1.17
Norfolk Island,NFK,2017-01-01 00:00:00,0.717
"North Macedonia, Republic of ",MKD,2017-01-01 00:00:00,1.06
Norway,NOR,2017-01-01 00:00:00,1.551
Oman,OMN,2017-01-01 00:00:00,1.421
Pakistan,PAK,2017-01-01 00:00:00,1.252
"Palau, Rep. of",PLW,2017-01-01 00:00:00,1.133
Panama,PAN,2017-01-01 00:00:00,0.94
Papua New Guinea,PNG,2017-01-01 00:00:00,0.79
Paraguay,PRY,2017-01-01 00:00:00,1.15
Peru,PER,2017-01-01 00:00:00,0.978
Philippines,PHL,2017-01-01 00:00:00,1.3
"Poland, Rep. of",POL,2017-01-01 00:00:00,1.475
Portugal,PRT,2017-01-01 00:00:00,2.109
Puerto Rico,PRI,2017-01-01 00:00:00,0.967
Qatar,QAT,2017-01-01 00:00:00,1.893
Romania,ROU,2017-01-01 00:00:00,1.153
Russian Federation,RUS,2017-01-01 00:00:00,2.127
Saint Helena,SHN,2017-01-01 00:00:00,1.37
Saint Pierre and Miquelon,SPM,2017-01-01 00:00:00,0.36
Samoa,WSM,2017-01-01 00:00:00,1.336
"San Marino, Rep. of",SMR,2017-01-01 00:00:00,1.7
"São Tomé and Príncipe, Dem. Rep. of",STP,2017-01-01 00:00:00,1.289
Saudi Arabia,SAU,2017-01-01 00:00:00,1.78
Senegal,SEN,2017-01-01 00:00:00,1.744
"Serbia, Rep. of",SRB,2017-01-01 00:00:00,1.276
Seychelles,SYC,2017-01-01 00:00:00,1.184
Sierra Leone,SLE,2017-01-01 00:00:00,1.728
Singapore,SGP,2017-01-01 00:00:00,1.587
Slovak Rep.,SVK,2017-01-01 00:00:00,1.276
"Slovenia, Rep. of",SVN,2017-01-01 00:00:00,1.721
Somalia,SOM,2017-01-01 00:00:00,1.623
South Africa,ZAF,2017-01-01 00:00:00,1.103
"South Sudan, Rep. of",SSD,2017-01-01 00:00:00,1.299
Spain,ESP,2017-01-01 00:00:00,2.036
Sri Lanka,LKA,2017-01-01 00:00:00,1.095
St. Kitts and Nevis,KNA,2017-01-01 00:00:00,0.958
St. Lucia,LCA,2017-01-01 00:00:00,0.844
St. Vincent and the Grenadines,VCT,2017-01-01 00:00:00,0.911
Sudan,SDN,2017-01-01 00:00:00,1.21
Suriname,SUR,2017-01-01 00:00:00,1.439
Sweden,SWE,2017-01-01 00:00:00,1.588
Switzerland,CHE,2017-01-01 00:00:00,1.837
Syrian Arab Rep.,SYR,2017-01-01 00:00:00,1.142
Taiwan Province of China,TWN,2017-01-01 00:00:00,1.351
"Tajikistan, Rep. of",TJK,2017-01-01 00:00:00,1.288
"Tanzania, United Rep. of",TZA,2017-01-01 00:00:00,1.45
Thailand,THA,2017-01-01 00:00:00,1.202
"Timor-Leste, Dem. Rep. of",TLS,2017-01-01 00:00:00,1.154
Togo,TGO,2017-01-01 00:00:00,1.243
Tonga,TON,2017-01-01 00:00:00,1.077
Trinidad and Tobago,TTO,2017-01-01 00:00:00,1.177
Tunisia,TUN,2017-01-01 00:00:00,1.377
Turkmenistan,TKM,2017-01-01 00:00:00,1.692
Turks and Caicos Islands,TCA,2017-01-01 00:00:00,1.063
Tuvalu,TUV,2017-01-01 00:00:00,1.013
Uganda,UGA,2017-01-01 00:00:00,1.735
Ukraine,UKR,2017-01-01 00:00:00,1.419
United Arab Emirates,ARE,2017-01-01 00:00:00,1.632
United Kingdom,GBR,2017-01-01 00:00:00,1.424
United States,USA,2017-01-01 00:00:00,1.433
United States Virgin Islands,VIR,2017-01-01 00:00:00,0.964
Uruguay,URY,2017-01-01 00:00:00,1.546
"Uzbekistan, Rep. of",UZB,2017-01-01 00:00:00,1.792
Vanuatu,VUT,2017-01-01 00:00:00,1.131
"Venezuela, Rep. Bolivariana de",VEN,2017-01-01 00:00:00,0.726
Vietnam,VNM,2017-01-01 00:00:00,1.121
Wallis and Futuna Islands,WLF,2017-01-01 00:00:00,1.062
West Bank and Gaza,PSE,2017-01-01 00:00:00,0.735
Western Sahara,ESH,2017-01-01 00:00:00,2.204
World,WLD,2017-01-01 00:00:00,1.429
Zambia,ZMB,2017-01-01 00:00:00,0.105
Zimbabwe,ZWE,2017-01-01 00:00:00,0.088
"Afghanistan, Islamic Rep. of",AFG,2018-01-01 00:00:00,1.544
Albania,ALB,2018-01-01 00:00:00,2.028
Algeria,DZA,2018-01-01 00:00:00,1.21
American Samoa,ASM,2018-01-01 00:00:00,1.189
"Andorra, Principality of",AND,2018-01-01 00:00:00,1.919
Angola,AGO,2018-01-01 00:00:00,1.395
Anguilla,AIA,2018-01-01 00:00:00,0.664
Antigua and Barbuda,ATG,2018-01-01 00:00:00,0.627
Argentina,ARG,2018-01-01 00:00:00,0.878
"Armenia, Rep. of",ARM,2018-01-01 00:00:00,2.772
"Aruba, Kingdom of the Netherlands",ABW,2018-01-01 00:00:00,0.698
Australia,AUS,2018-01-01 00:00:00,1.129
Austria,AUT,2018-01-01 00:00:00,2.524
"Azerbaijan, Rep. of",AZE,2018-01-01 00:00:00,2.24
"Bahamas, The",BHS,2018-01-01 00:00:00,1.023
"Bahrain, Kingdom of",BHR,2018-01-01 00:00:00,2.247
Bangladesh,BGD,2018-01-01 00:00:00,0.881
"Belarus, Rep. of",BLR,2018-01-01 00:00:00,2.342
Belgium,BEL,2018-01-01 00:00:00,2.196
Belize,BLZ,2018-01-01 00:00:00,0.85
Benin,BEN,2018-01-01 00:00:00,1.056
Bhutan,BTN,2018-01-01 00:00:00,1.346
Bolivia,BOL,2018-01-01 00:00:00,0.562
Bosnia and Herzegovina,BIH,2018-01-01 00:00:00,2.275
Botswana,BWA,2018-01-01 00:00:00,0.734
Brazil,BRA,2018-01-01 00:00:00,1.148
British Virgin Islands,VGB,2018-01-01 00:00:00,0.703
Brunei Darussalam,BRN,2018-01-01 00:00:00,1.41
Bulgaria,BGR,2018-01-01 00:00:00,2.192
Burkina Faso,BFA,2018-01-01 00:00:00,1.156
Cabo Verde,CPV,2018-01-01 00:00:00,0.926
Cambodia,KHM,2018-01-01 00:00:00,0.787
Cameroon,CMR,2018-01-01 00:00:00,1.156
Canada,CAN,2018-01-01 00:00:00,0.477
Cayman Islands,CYM,2018-01-01 00:00:00,0.865
Central African Rep.,CAF,2018-01-01 00:00:00,1.145
Chad,TCD,2018-01-01 00:00:00,1.527
Chile,CHL,2018-01-01 00:00:00,0.538
"China, P.R.: Hong Kong",HKG,2018-01-01 00:00:00,1.183
"China, P.R.: Macao",MAC,2018-01-01 00:00:00,1.183
"China, P.R.: Mainland",CHN,2018-01-01 00:00:00,1.361
Colombia,COL,2018-01-01 00:00:00,1.137
"Comoros, Union of the",COM,2018-01-01 00:00:00,0.705
"Congo, Dem. Rep. of the",COD,2018-01-01 00:00:00,1.45
"Congo, Rep. of",COG,2018-01-01 00:00:00,1.245
Cook Islands,COK,2018-01-01 00:00:00,0.238
"Croatia, Rep. of",HRV,2018-01-01 00:00:00,2.282
Cuba,CUB,2018-01-01 00:00:00,1.177
Cyprus,CYP,2018-01-01 00:00:00,2.119
Czech Rep.,CZE,2018-01-01 00:00:00,2.672
Denmark,DNK,2018-01-01 00:00:00,2.109
Djibouti,DJI,2018-01-01 00:00:00,1.421
Dominica,DMA,2018-01-01 00:00:00,0.561
Dominican Rep.,DOM,2018-01-01 00:00:00,1.158
Ecuador,ECU,2018-01-01 00:00:00,0.967
"Egypt, Arab Rep. of",EGY,2018-01-01 00:00:00,2.049
El Salvador,SLV,2018-01-01 00:00:00,0.774
"Equatorial Guinea, Rep. of",GNQ,2018-01-01 00:00:00,0.839
"Eritrea, The State of",ERI,2018-01-01 00:00:00,0.976
"Estonia, Rep. of",EST,2018-01-01 00:00:00,2.413
"Eswatini, Kingdom of",SWZ,2018-01-01 00:00:00,1.064
"Ethiopia, The Federal Dem. Rep. of",ETH,2018-01-01 00:00:00,0.986
Faroe Islands,FRO,2018-01-01 00:00:00,0.831
"Fiji, Rep. of",FJI,2018-01-01 00:00:00,0.953
Finland,FIN,2018-01-01 00:00:00,2.157
France,FRA,2018-01-01 00:00:00,2.06
French Polynesia,PYF,2018-01-01 00:00:00,0.631
Gabon,GAB,2018-01-01 00:00:00,1.026
"Gambia, The",GMB,2018-01-01 00:00:00,1.028
Georgia,GEO,2018-01-01 00:00:00,2.51
Germany,DEU,2018-01-01 00:00:00,2.393
Ghana,GHA,2018-01-01 00:00:00,1.081
Gibraltar,GIB,2018-01-01 00:00:00,0.739
Greece,GRC,2018-01-01 00:00:00,1.905
Greenland,GRL,2018-01-01 00:00:00,0.934
Grenada,GRD,2018-01-01 00:00:00,0.543
Guadeloupe,GLP,2018-01-01 00:00:00,0.62
Guatemala,GTM,2018-01-01 00:00:00,0.884
Guinea,GIN,2018-01-01 00:00:00,1.188
Guinea-Bissau,GNB,2018-01-01 00:00:00,1.125
Guyana,GUY,2018-01-01 00:00:00,1.137
Haiti,HTI,2018-01-01 00:00:00,1.277
Holy See,VAT,2018-01-01 00:00:00,1.837
Honduras,HND,2018-01-01 00:00:00,0.804
Hungary,HUN,2018-01-01 00:00:00,2.524
Iceland,ISL,2018-01-01 00:00:00,0.82
India,IND,2018-01-01 00:00:00,0.874
Indonesia,IDN,2018-01-01 00:00:00,0.973
"Iran, Islamic Rep. of",IRN,2018-01-01 00:00:00,2.044
Iraq,IRQ,2018-01-01 00:00:00,2.406
Ireland,IRL,2018-01-01 00:00:00,0.783
Isle of Man,IMN,2018-01-01 00:00:00,0.881
Israel,ISR,2018-01-01 00:00:00,2.003
Italy,ITA,2018-01-01 00:00:00,1.834
Jamaica,JAM,2018-01-01 00:00:00,1.249
Japan,JPN,2018-01-01 00:00:00,0.926
Jordan,JOR,2018-01-01 00:00:00,1.972
"Kazakhstan, Rep. of",KAZ,2018-01-01 00:00:00,0.641
Kenya,KEN,2018-01-01 00:00:00,0.675
Kiribati,KIR,2018-01-01 00:00:00,0.947
"Korea, Dem. People's Rep. of",PRK,2018-01-01 00:00:00,0.863
"Korea, Rep. of",KOR,2018-01-01 00:00:00,0.966
Kuwait,KWT,2018-01-01 00:00:00,2.358
Kyrgyz Rep.,KGZ,2018-01-01 00:00:00,1.28
Lao People's Dem. Rep.,LAO,2018-01-01 00:00:00,0.955
Latvia,LVA,2018-01-01 00:00:00,2.36
Lebanon,LBN,2018-01-01 00:00:00,2.154
"Lesotho, Kingdom of",LSO,2018-01-01 00:00:00,1.101
Liberia,LBR,2018-01-01 00:00:00,1.306
Libya,LBY,2018-01-01 00:00:00,1.737
Liechtenstein,LIE,2018-01-01 00:00:00,2.26
Lithuania,LTU,2018-01-01 00:00:00,2.427
Luxembourg,LUX,2018-01-01 00:00:00,2.468
"Madagascar, Rep. of",MDG,2018-01-01 00:00:00,0.983
Malawi,MWI,2018-01-01 00:00:00,1.022
Malaysia,MYS,2018-01-01 00:00:00,1.443
Maldives,MDV,2018-01-01 00:00:00,0.84
Mali,MLI,2018-01-01 00:00:00,1.04
Malta,MLT,2018-01-01 00:00:00,1.441
"Marshall Islands, Rep. of the",MHL,2018-01-01 00:00:00,0.354
Martinique,MTQ,2018-01-01 00:00:00,0.54
"Mauritania, Islamic Rep. of",MRT,2018-01-01 00:00:00,1.086
Mauritius,MUS,2018-01-01 00:00:00,1.051
Mayotte,MYT,2018-01-01 00:00:00,0.823
Mexico,MEX,2018-01-01 00:00:00,1.24
"Micronesia, Federated States of",FSM,2018-01-01 00:00:00,0.727
"Moldova, Rep. of",MDA,2018-01-01 00:00:00,2.103
Monaco,MCO,2018-01-01 00:00:00,1.94
Mongolia,MNG,2018-01-01 00:00:00,2.207
Montenegro,MNE,2018-01-01 00:00:00,2.232
Montserrat,MSR,2018-01-01 00:00:00,0.627
Morocco,MAR,2018-01-01 00:00:00,0.597
"Mozambique, Rep. of",MOZ,2018-01-01 00:00:00,0.81
Myanmar,MMR,2018-01-01 00:00:00,1.064
Namibia,NAM,2018-01-01 00:00:00,1.11
Nepal,NPL,2018-01-01 00:00:00,0.627
"Netherlands, The",NLD,2018-01-01 00:00:00,2.135
New Caledonia,NCL,2018-01-01 00:00:00,1.384
New Zealand,NZL,2018-01-01 00:00:00,1.173
Nicaragua,NIC,2018-01-01 00:00:00,0.9
Niger,NER,2018-01-01 00:00:00,1.065
Nigeria,NGA,2018-01-01 00:00:00,1.093
Norfolk Island,NFK,2018-01-01 00:00:00,0.7
"North Macedonia, Republic of ",MKD,2018-01-01 00:00:00,2.083
Norway,NOR,2018-01-01 00:00:00,1.485
Oman,OMN,2018-01-01 00:00:00,1.121
Pakistan,PAK,2018-01-01 00:00:00,1.359
"Palau, Rep. of",PLW,2018-01-01 00:00:00,1.205
Panama,PAN,2018-01-01 00:00:00,1.283
Papua New Guinea,PNG,2018-01-01 00:00:00,0.662
Paraguay,PRY,2018-01-01 00:00:00,0.539
Peru,PER,2018-01-01 00:00:00,0.734
Philippines,PHL,2018-01-01 00:00:00,1.329
"Poland, Rep. of",POL,2018-01-01 00:00:00,2.434
Portugal,PRT,2018-01-01 00:00:00,0.906
Puerto Rico,PRI,2018-01-01 00:00:00,0.848
Qatar,QAT,2018-01-01 00:00:00,2.004
Romania,ROU,2018-01-01 00:00:00,2.266
Russian Federation,RUS,2018-01-01 00:00:00,2.043
Saint Helena,SHN,2018-01-01 00:00:00,1.609
Saint Pierre and Miquelon,SPM,2018-01-01 00:00:00,0.682
Samoa,WSM,2018-01-01 00:00:00,1.09
"San Marino, Rep. of",SMR,2018-01-01 00:00:00,1.971
"São Tomé and Príncipe, Dem. Rep. of",STP,2018-01-01 00:00:00,1.007
Saudi Arabia,SAU,2018-01-01 00:00:00,1.887
Senegal,SEN,2018-01-01 00:00:00,0.964
"Serbia, Rep. of",SRB,2018-01-01 00:00:00,2.317
Seychelles,SYC,2018-01-01 00:00:00,0.917
Sierra Leone,SLE,2018-01-01 00:00:00,1.234
Singapore,SGP,2018-01-01 00:00:00,1.37
Slovak Rep.,SVK,2018-01-01 00:00:00,2.549
"Slovenia, Rep. of",SVN,2018-01-01 00:00:00,2.412
Somalia,SOM,2018-01-01 00:00:00,0.709
South Africa,ZAF,2018-01-01 00:00:00,1.016
"South Sudan, Rep. of",SSD,2018-01-01 00:00:00,1.192
Spain,ESP,2018-01-01 00:00:00,1.149
Sri Lanka,LKA,2018-01-01 00:00:00,0.823
St. Kitts and Nevis,KNA,2018-01-01 00:00:00,0.627
St. Lucia,LCA,2018-01-01 00:00:00,0.532
St. Vincent and the Grenadines,VCT,2018-01-01 00:00:00,0.539
Sudan,SDN,2018-01-01 00:00:00,1.227
Suriname,SUR,2018-01-01 00:00:00,1.25
Sweden,SWE,2018-01-01 00:00:00,1.844
Switzerland,CHE,2018-01-01 00:00:00,2.343
Syrian Arab Rep.,SYR,2018-01-01 00:00:00,2.389
Taiwan Province of China,TWN,2018-01-01 00:00:00,1.108
"Tajikistan, Rep. of",TJK,2018-01-01 00:00:00,1.66
"Tanzania, United Rep. of",TZA,2018-01-01 00:00:00,1.055
Thailand,THA,2018-01-01 00:00:00,0.954
"Timor-Leste, Dem. Rep. of",TLS,2018-01-01 00:00:00,0.96
Togo,TGO,2018-01-01 00:00:00,1.123
Tonga,TON,2018-01-01 00:00:00,1.021
Trinidad and Tobago,TTO,2018-01-01 00:00:00,0.667
Tunisia,TUN,2018-01-01 00:00:00,1.507
Turkmenistan,TKM,2018-01-01 00:00:00,1.524
Tuvalu,TUV,2018-01-01 00:00:00,0.975
Uganda,UGA,2018-01-01 00:00:00,1.102
Ukraine,UKR,2018-01-01 00:00:00,2.242
United Arab Emirates,ARE,2018-01-01 00:00:00,1.498
United Kingdom,GBR,2018-01-01 00:00:00,0.998
United States,USA,2018-01-01 00:00:00,1.276
United States Virgin Islands,VIR,2018-01-01 00:00:00,0.722
Uruguay,URY,2018-01-01 00:00:00,1.196
"Uzbekistan, Rep. of",UZB,2018-01-01 00:00:00,1.044
Vanuatu,VUT,2018-01-01 00:00:00,0.613
"Venezuela, Rep. Bolivariana de",VEN,2018-01-01 00:00:00,0.843
Vietnam,VNM,2018-01-01 00:00:00,0.817
Wallis and Futuna Islands,WLF,2018-01-01 00:00:00,0.92
West Bank and Gaza,PSE,2018-01-01 00:00:00,2.007
Western Sahara,ESH,2018-01-01 00:00:00,0.942
World,WLD,2018-01-01 00:00:00,1.29
Zambia,ZMB,2018-01-01 00:00:00,0.648
Zimbabwe,ZWE,2018-01-01 00:00:00,0.453
"Afghanistan, Islamic Rep. of",AFG,2019-01-01 00:00:00,0.91
Albania,ALB,2019-01-01 00:00:00,1.675
Algeria,DZA,2019-01-01 00:00:00,1.115
American Samoa,ASM,2019-01-01 00:00:00,1.539
"Andorra, Principality of",AND,2019-01-01 00:00:00,1.964
Angola,AGO,2019-01-01 00:00:00,1.752
Anguilla,AIA,2019-01-01 00:00:00,0.843
Antigua and Barbuda,ATG,2019-01-01 00:00:00,0.797
Argentina,ARG,2019-01-01 00:00:00,0.76
"Armenia, Rep. of",ARM,2019-01-01 00:00:00,1.859
"Aruba, Kingdom of the Netherlands",ABW,2019-01-01 00:00:00,1.007
Australia,AUS,2019-01-01 00:00:00,1.422
Austria,AUT,2019-01-01 00:00:00,2.37
"Azerbaijan, Rep. of",AZE,2019-01-01 00:00:00,1.997
"Bahamas, The",BHS,2019-01-01 00:00:00,1.443
"Bahrain, Kingdom of",BHR,2019-01-01 00:00:00,2.108
Bangladesh,BGD,2019-01-01 00:00:00,1.136
"Belarus, Rep. of",BLR,2019-01-01 00:00:00,2.689
Belgium,BEL,2019-01-01 00:00:00,2.081
Belize,BLZ,2019-01-01 00:00:00,1.556
Benin,BEN,2019-01-01 00:00:00,1.147
Bhutan,BTN,2019-01-01 00:00:00,1.329
Bolivia,BOL,2019-01-01 00:00:00,0.921
Bosnia and Herzegovina,BIH,2019-01-01 00:00:00,1.987
Botswana,BWA,2019-01-01 00:00:00,1.525
Brazil,BRA,2019-01-01 00:00:00,1.517
British Virgin Islands,VGB,2019-01-01 00:00:00,0.915
Brunei Darussalam,BRN,2019-01-01 00:00:00,1.624
Bulgaria,BGR,2019-01-01 00:00:00,2.112
Burkina Faso,BFA,2019-01-01 00:00:00,1.065
Cabo Verde,CPV,2019-01-01 00:00:00,1.622
Cambodia,KHM,2019-01-01 00:00:00,1.552
Cameroon,CMR,2019-01-01 00:00:00,1.45
Canada,CAN,2019-01-01 00:00:00,1.311
Cayman Islands,CYM,2019-01-01 00:00:00,1.237
Central African Rep.,CAF,2019-01-01 00:00:00,1.264
Chad,TCD,2019-01-01 00:00:00,1.306
Chile,CHL,2019-01-01 00:00:00,0.683
"China, P.R.: Hong Kong",HKG,2019-01-01 00:00:00,1.776
"China, P.R.: Macao",MAC,2019-01-01 00:00:00,1.776
"China, P.R.: Mainland",CHN,2019-01-01 00:00:00,1.422
Colombia,COL,2019-01-01 00:00:00,1.397
"Comoros, Union of the",COM,2019-01-01 00:00:00,1.296
"Congo, Dem. Rep. of the",COD,2019-01-01 00:00:00,1.483
"Congo, Rep. of",COG,2019-01-01 00:00:00,1.411
Cook Islands,COK,2019-01-01 00:00:00,0.22
"Croatia, Rep. of",HRV,2019-01-01 00:00:00,2.082
Cuba,CUB,2019-01-01 00:00:00,1.634
Cyprus,CYP,2019-01-01 00:00:00,1.524
Czech Rep.,CZE,2019-01-01 00:00:00,2.561
Denmark,DNK,2019-01-01 00:00:00,2.18
Djibouti,DJI,2019-01-01 00:00:00,1.465
Dominica,DMA,2019-01-01 00:00:00,0.752
Dominican Rep.,DOM,2019-01-01 00:00:00,1.266
Ecuador,ECU,2019-01-01 00:00:00,1.279
"Egypt, Arab Rep. of",EGY,2019-01-01 00:00:00,1.04
El Salvador,SLV,2019-01-01 00:00:00,0.972
"Equatorial Guinea, Rep. of",GNQ,2019-01-01 00:00:00,1.602
"Eritrea, The State of",ERI,2019-01-01 00:00:00,0.907
"Estonia, Rep. of",EST,2019-01-01 00:00:00,2.218
"Eswatini, Kingdom of",SWZ,2019-01-01 00:00:00,1.623
"Ethiopia, The Federal Dem. Rep. of",ETH,2019-01-01 00:00:00,1.32
Faroe Islands,FRO,2019-01-01 00:00:00,0.877
"Fiji, Rep. of",FJI,2019-01-01 00:00:00,1.065
Finland,FIN,2019-01-01 00:00:00,1.452
France,FRA,2019-01-01 00:00:00,2.023
French Polynesia,PYF,2019-01-01 00:00:00,0.857
Gabon,GAB,2019-01-01 00:00:00,1.534
"Gambia, The",GMB,2019-01-01 00:00:00,1.349
Georgia,GEO,2019-01-01 00:00:00,1.753
Germany,DEU,2019-01-01 00:00:00,2.332
Ghana,GHA,2019-01-01 00:00:00,1.32
Gibraltar,GIB,2019-01-01 00:00:00,1.3
Greece,GRC,2019-01-01 00:00:00,1.381
Greenland,GRL,2019-01-01 00:00:00,2.206
Grenada,GRD,2019-01-01 00:00:00,1.169
Guadeloupe,GLP,2019-01-01 00:00:00,0.803
Guatemala,GTM,2019-01-01 00:00:00,1.418
Guinea,GIN,2019-01-01 00:00:00,1.408
Guinea-Bissau,GNB,2019-01-01 00:00:00,1.419
Guyana,GUY,2019-01-01 00:00:00,1.178
Haiti,HTI,2019-01-01 00:00:00,1.507
Holy See,VAT,2019-01-01 00:00:00,1.591
Honduras,HND,2019-01-01 00:00:00,1.233
Hungary,HUN,2019-01-01 00:00:00,2.353
Iceland,ISL,2019-01-01 00:00:00,1.339
India,IND,2019-01-01 00:00:00,0.802
Indonesia,IDN,2019-01-01 00:00:00,1.118
"Iran, Islamic Rep. of",IRN,2019-01-01 00:00:00,1.597
Iraq,IRQ,2019-01-01 00:00:00,1.626
Ireland,IRL,2019-01-01 00:00:00,1.201
Isle of Man,IMN,2019-01-01 00:00:00,1.175
Israel,ISR,2019-01-01 00:00:00,1.212
Italy,ITA,2019-01-01 00:00:00,1.698
Jamaica,JAM,2019-01-01 00:00:00,1.524
Japan,JPN,2019-01-01 00:00:00,1.272
Jordan,JOR,2019-01-01 00:00:00,1.281
"Kazakhstan, Rep. of",KAZ,2019-01-01 00:00:00,1.487
Kenya,KEN,2019-01-01 00:00:00,1.624
Kiribati,KIR,2019-01-01 00:00:00,0.949
"Korea, Dem. People's Rep. of",PRK,2019-01-01 00:00:00,1.826
"Korea, Rep. of",KOR,2019-01-01 00:00:00,1.485
Kuwait,KWT,2019-01-01 00:00:00,1.895
Kyrgyz Rep.,KGZ,2019-01-01 00:00:00,1.679
Lao People's Dem. Rep.,LAO,2019-01-01 00:00:00,2.2
Latvia,LVA,2019-01-01 00:00:00,2.462
Lebanon,LBN,2019-01-01 00:00:00,1.412
"Lesotho, Kingdom of",LSO,2019-01-01 00:00:00,1.668
Liberia,LBR,2019-01-01 00:00:00,1.494
Libya,LBY,2019-01-01 00:00:00,0.92
Liechtenstein,LIE,2019-01-01 00:00:00,2.079
Lithuania,LTU,2019-01-01 00:00:00,2.642
Luxembourg,LUX,2019-01-01 00:00:00,2.155
"Madagascar, Rep. of",MDG,2019-01-01 00:00:00,1.438
Malawi,MWI,2019-01-01 00:00:00,1.22
Malaysia,MYS,2019-01-01 00:00:00,1.7
Maldives,MDV,2019-01-01 00:00:00,1.131
Mali,MLI,2019-01-01 00:00:00,1.089
Malta,MLT,2019-01-01 00:00:00,1.29
"Marshall Islands, Rep. of the",MHL,2019-01-01 00:00:00,0.562
Martinique,MTQ,2019-01-01 00:00:00,0.752
"Mauritania, Islamic Rep. of",MRT,2019-01-01 00:00:00,1.435
Mauritius,MUS,2019-01-01 00:00:00,1.462
Mayotte,MYT,2019-01-01 00:00:00,1.383
Mexico,MEX,2019-01-01 00:00:00,1.378
"Micronesia, Federated States of",FSM,2019-01-01 00:00:00,0.543
"Moldova, Rep. of",MDA,2019-01-01 00:00:00,2.405
Monaco,MCO,2019-01-01 00:00:00,1.919
Mongolia,MNG,2019-01-01 00:00:00,1.847
Montenegro,MNE,2019-01-01 00:00:00,1.823
Montserrat,MSR,2019-01-01 00:00:00,0.797
Morocco,MAR,2019-01-01 00:00:00,1.466
"Mozambique, Rep. of",MOZ,2019-01-01 00:00:00,1.209
Myanmar,MMR,2019-01-01 00:00:00,1.726
Namibia,NAM,2019-01-01 00:00:00,1.821
Nepal,NPL,2019-01-01 00:00:00,0.854
"Netherlands, The",NLD,2019-01-01 00:00:00,2.142
New Caledonia,NCL,2019-01-01 00:00:00,1.303
New Zealand,NZL,2019-01-01 00:00:00,1.118
Nicaragua,NIC,2019-01-01 00:00:00,1.161
Niger,NER,2019-01-01 00:00:00,0.943
Nigeria,NGA,2019-01-01 00:00:00,1.229
Norfolk Island,NFK,2019-01-01 00:00:00,0.667
"North Macedonia, Republic of ",MKD,2019-01-01 00:00:00,1.822
Norway,NOR,2019-01-01 00:00:00,1.208
Oman,OMN,2019-01-01 00:00:00,0.89
Pakistan,PAK,2019-01-01 00:00:00,0.566
Panama,PAN,2019-01-01 00:00:00,1.43
Papua New Guinea,PNG,2019-01-01 00:00:00,0.695
Paraguay,PRY,2019-01-01 00:00:00,1.276
Peru,PER,2019-01-01 00:00:00,1.048
Philippines,PHL,2019-01-01 00:00:00,1.407
"Poland, Rep. of",POL,2019-01-01 00:00:00,2.652
Portugal,PRT,2019-01-01 00:00:00,1.291
Puerto Rico,PRI,2019-01-01 00:00:00,0.95
Qatar,QAT,2019-01-01 00:00:00,1.84
Romania,ROU,2019-01-01 00:00:00,2.241
Russian Federation,RUS,2019-01-01 00:00:00,2.178
Saint Helena,SHN,2019-01-01 00:00:00,1.645
Saint Pierre and Miquelon,SPM,2019-01-01 00:00:00,0.05
Samoa,WSM,2019-01-01 00:00:00,1.44
"San Marino, Rep. of",SMR,2019-01-01 00:00:00,1.822
"São Tomé and Príncipe, Dem. Rep. of",STP,2019-01-01 00:00:00,1.393
Saudi Arabia,SAU,2019-01-01 00:00:00,1.69
Senegal,SEN,2019-01-01 00:00:00,1.396
"Serbia, Rep. of",SRB,2019-01-01 00:00:00,2.087
Seychelles,SYC,2019-01-01 00:00:00,1.377
Sierra Leone,SLE,2019-01-01 00:00:00,1.561
Singapore,SGP,2019-01-01 00:00:00,1.878
Slovak Rep.,SVK,2019-01-01 00:00:00,2.42
"Slovenia, Rep. of",SVN,2019-01-01 00:00:00,2.34
Somalia,SOM,2019-01-01 00:00:00,1.528
South Africa,ZAF,2019-01-01 00:00:00,1.811
"South Sudan, Rep. of",SSD,2019-01-01 00:00:00,1.001
Spain,ESP,2019-01-01 00:00:00,1.534
Sri Lanka,LKA,2019-01-01 00:00:00,1.275
St. Kitts and Nevis,KNA,2019-01-01 00:00:00,0.797
St. Lucia,LCA,2019-01-01 00:00:00,0.967
St. Vincent and the Grenadines,VCT,2019-01-01 00:00:00,1.169
Sudan,SDN,2019-01-01 00:00:00,0.881
Suriname,SUR,2019-01-01 00:00:00,1.53
Sweden,SWE,2019-01-01 00:00:00,1.568
Switzerland,CHE,2019-01-01 00:00:00,2.096
Syrian Arab Rep.,SYR,2019-01-01 00:00:00,1.562
Taiwan Province of China,TWN,2019-01-01 00:00:00,1.304
"Tajikistan, Rep. of",TJK,2019-01-01 00:00:00,1.325
"Tanzania, United Rep. of",TZA,2019-01-01 00:00:00,1.399
Thailand,THA,2019-01-01 00:00:00,1.857
"Timor-Leste, Dem. Rep. of",TLS,2019-01-01 00:00:00,1.172
Togo,TGO,2019-01-01 00:00:00,1.273
Tonga,TON,2019-01-01 00:00:00,1.599
Trinidad and Tobago,TTO,2019-01-01 00:00:00,1.191
Tunisia,TUN,2019-01-01 00:00:00,1.34
Turkmenistan,TKM,2019-01-01 00:00:00,1.818
Turks and Caicos Islands,TCA,2019-01-01 00:00:00,1.456
Tuvalu,TUV,2019-01-01 00:00:00,1.078
Uganda,UGA,2019-01-01 00:00:00,1.616
